config,fold,model,best_params,optimization_score,n_trials,train_size,test_size,accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,precision_positive,recall_positive,f1_positive,precision_negative,recall_negative,f1_negative,auc
2s_0.8,5,XGB,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 138, 'clf__max_depth': 6, 'clf__learning_rate': 0.012157775494982809, 'clf__subsample': 0.6676857470843597, 'clf__colsample_bytree': 0.6674680493619363, 'clf__min_child_weight': 5, 'clf__gamma': 1.0793877242404641, 'clf__reg_alpha': 1.2783804281516318, 'clf__reg_lambda': 1.8875918060501036}",-0.5357190300533189,50,4526,1340,0.8104477611940298,0.8142512580770033,0.8066650423913505,0.8080424115955107,0.81291489430731,0.8104477611940298,0.8092931933867407,0.8372093023255814,0.7416798732171157,0.7865546218487395,0.7912932138284251,0.8716502115655853,0.8295302013422818,0.8959316373812809
2s_0.8,5,DT,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.614746949550865,50,4526,1340,0.6873134328358209,0.7759307864294741,0.7030314341978501,0.6699916713247296,0.7859194476726894,0.6873134328358209,0.6655907026020418,0.6043307086614174,0.9730586370839936,0.7455980570734669,0.9475308641975309,0.4330042313117066,0.5943852855759922,0.7455647225283262
3s_no,1,RF,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 348, 'clf__max_depth': 7, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",-0.565594882033616,50,584,202,0.7722772277227723,0.7418831168831169,0.7489973262032086,0.7450614574187884,0.7761990484762763,0.7722772277227723,0.7739266683472562,0.6428571428571429,0.6818181818181818,0.6617647058823529,0.8409090909090909,0.8161764705882353,0.8283582089552238,0.8216354723707665
3s_no,1,XGB,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 256, 'clf__max_depth': 12, 'clf__learning_rate': 0.018592019070817044, 'clf__subsample': 0.8149118051424098, 'clf__colsample_bytree': 0.9166508496249729, 'clf__min_child_weight': 3, 'clf__gamma': 3.3447821476351414, 'clf__reg_alpha': 1.0421430347145773, 'clf__reg_lambda': 0.5285668494846079}",-0.5169722590823008,50,584,202,0.7722772277227723,0.741198752228164,0.741198752228164,0.741198752228164,0.7722772277227723,0.7722772277227723,0.7722772277227723,0.6515151515151515,0.6515151515151515,0.6515151515151515,0.8308823529411765,0.8308823529411765,0.8308823529411765,0.8406862745098039
3s_no,1,DT,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 6, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__splitter': 'random', 'clf__class_weight': None}",-0.6162569315284898,50,584,202,0.7227722772277227,0.6971544715447155,0.716131907308378,0.7014358108108107,0.7443451662239395,0.7227722772277227,0.7290941932031041,0.5609756097560976,0.696969696969697,0.6216216216216216,0.8333333333333334,0.7352941176470589,0.78125,0.7570187165775402
3s_no,2,RF,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 237, 'clf__max_depth': 15, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 7, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.5345114319540063,50,677,109,0.8440366972477065,0.8368830290736984,0.8610507246376812,0.8396642727351389,0.8665196543660172,0.8440366972477065,0.846708734449831,0.7254901960784313,0.925,0.8131868131868132,0.9482758620689655,0.7971014492753623,0.8661417322834646,0.9123188405797101
3s_no,2,XGB,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 448, 'clf__max_depth': 9, 'clf__learning_rate': 0.020731890453180392, 'clf__subsample': 0.8401917937726953, 'clf__colsample_bytree': 0.6548821374280495, 'clf__min_child_weight': 2, 'clf__gamma': 4.551431710896592, 'clf__reg_alpha': 1.1332012543063168, 'clf__reg_lambda': 1.391773610875526}",-0.5096991442178926,50,677,109,0.8715596330275229,0.8608265027322404,0.8827898550724638,0.8666083916083916,0.8847696395447937,0.8715596330275229,0.8734458202348111,0.7708333333333334,0.925,0.8409090909090909,0.9508196721311475,0.8405797101449275,0.8923076923076924,0.9018115942028985
3s_no,2,DT,"{'selector__k': 21, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 8, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",-0.5831323535524595,50,677,109,0.7431192660550459,0.7664722031571722,0.7813405797101449,0.7420554428668018,0.81162121488795,0.7431192660550459,0.7464627103609556,0.5967741935483871,0.925,0.7254901960784313,0.9361702127659575,0.6376811594202898,0.7586206896551724,0.7891304347826087
3s_no,3,RF,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 236, 'clf__max_depth': 19, 'clf__min_samples_split': 4, 'clf__min_samples_leaf': 3, 'clf__max_features': 'log2', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.5070809026495642,50,611,175,0.8171428571428572,0.8147058823529412,0.8260427952329361,0.8149616706317737,0.8307899159663866,0.8171428571428572,0.8187500472036554,0.7294117647058823,0.8732394366197183,0.7948717948717948,0.9,0.7788461538461539,0.8350515463917526,0.8835319609967497
3s_no,3,XGB,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 409, 'clf__max_depth': 11, 'clf__learning_rate': 0.013797655410951565, 'clf__subsample': 0.626448064839973, 'clf__colsample_bytree': 0.6361275509924508, 'clf__min_child_weight': 7, 'clf__gamma': 4.484519534835343, 'clf__reg_alpha': 0.29000540071363956, 'clf__reg_lambda': 1.0662225817202986}",-0.4953307918629286,50,611,175,0.7942857142857143,0.79020429544264,0.8001083423618636,0.7912801484230056,0.8051694978672455,0.7942857142857143,0.7960031804929765,0.7108433734939759,0.8309859154929577,0.7662337662337663,0.8695652173913043,0.7692307692307693,0.8163265306122449,0.8626760563380282
3s_no,3,DT,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",-0.5633513469941407,50,611,175,0.68,0.6992908750334492,0.7017199349945829,0.6799059315390645,0.7228686111854429,0.68,0.6809406846093545,0.5742574257425742,0.8169014084507042,0.6744186046511628,0.8243243243243243,0.5865384615384616,0.6853932584269663,0.7202058504875406
3s_no,4,RF,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 370, 'clf__max_depth': 19, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 2, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",-0.49410210484120376,50,666,120,0.7583333333333333,0.7860163092721233,0.7633481646273638,0.7544973544973546,0.7892731299708043,0.7583333333333333,0.7534744268077601,0.8837209302325582,0.6129032258064516,0.7238095238095238,0.6883116883116883,0.9137931034482759,0.7851851851851852,0.7969966629588432
3s_no,4,XGB,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 107, 'clf__max_depth': 8, 'clf__learning_rate': 0.056122911000739545, 'clf__subsample': 0.8930171693903263, 'clf__colsample_bytree': 0.7465298763456603, 'clf__min_child_weight': 1, 'clf__gamma': 3.372715411167535, 'clf__reg_alpha': 1.3490967149399447, 'clf__reg_lambda': 1.1774771476490815}",-0.49202255307823695,50,666,120,0.7416666666666667,0.7678948958018725,0.746662958843159,0.7375661375661375,0.7709805698177791,0.7416666666666667,0.7364726631393298,0.8604651162790697,0.5967741935483871,0.7047619047619048,0.6753246753246753,0.896551724137931,0.7703703703703704,0.8156284760845384
3s_no,4,DT,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 5, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}",-0.5565305832929046,50,666,120,0.7166666666666667,0.7166666666666666,0.7169076751946608,0.7165879410947485,0.7172222222222222,0.7166666666666667,0.7167453922385848,0.7333333333333333,0.7096774193548387,0.7213114754098361,0.7,0.7241379310344828,0.711864406779661,0.7169076751946607
3s_no,5,RF,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 430, 'clf__max_depth': 14, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.5197408671621994,50,606,180,0.8222222222222222,0.8238783833889507,0.8254875170786238,0.8221343873517787,0.8277427594446505,0.8222222222222222,0.8224418093983312,0.7741935483870968,0.8674698795180723,0.8181818181818182,0.8735632183908046,0.7835051546391752,0.8260869565217391,0.8926841386163209
3s_no,5,XGB,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 61, 'clf__max_depth': 9, 'clf__learning_rate': 0.07700289234482109, 'clf__subsample': 0.6692505786560934, 'clf__colsample_bytree': 0.955177500690779, 'clf__min_child_weight': 2, 'clf__gamma': 3.5325911990481225, 'clf__reg_alpha': 0.8160465212951025, 'clf__reg_lambda': 0.47446155797204437}",-0.5091533289986915,50,606,180,0.8111111111111111,0.8103254769921437,0.8090920382561173,0.8096067695370832,0.8109365257513406,0.8111111111111111,0.8109230684143577,0.8024691358024691,0.7831325301204819,0.7926829268292683,0.8181818181818182,0.8350515463917526,0.826530612244898,0.888709477083592
3s_no,5,DT,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",-0.5769176682871241,50,606,180,0.7055555555555556,0.7776923076923077,0.7241957520804869,0.6953147456165565,0.7903162393162393,0.7055555555555556,0.6909701595818295,0.6153846153846154,0.963855421686747,0.7511737089201878,0.94,0.4845360824742268,0.6394557823129252,0.7241957520804869
3s_0.5,1,RF,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 123, 'clf__max_depth': 12, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 9, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",-0.5402827514762129,50,1153,400,0.7725,0.7429031553663064,0.752532705241352,0.7469955724225174,0.7781131946719074,0.7725,0.7747090449082858,0.6408450704225352,0.6946564885496184,0.6666666666666666,0.8449612403100775,0.8104089219330854,0.8273244781783681,0.8337637276880729
3s_0.5,1,XGB,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 119, 'clf__max_depth': 5, 'clf__learning_rate': 0.018828901685840612, 'clf__subsample': 0.6318182038268271, 'clf__colsample_bytree': 0.7766355102497258, 'clf__min_child_weight': 5, 'clf__gamma': 1.494622766191522, 'clf__reg_alpha': 0.8753230398508558, 'clf__reg_lambda': 0.7106743224546023}",-0.5024033278675305,50,1153,400,0.7675,0.7360331930808789,0.7292346547858907,0.7323259579060982,0.7646017414679755,0.7675,0.7658019427954668,0.6532258064516129,0.6183206106870229,0.6352941176470588,0.8188405797101449,0.8401486988847584,0.8293577981651377,0.8394676352904452
3s_0.5,1,DT,"{'selector__k': 21, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 5, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",-0.6160486275244373,50,1153,400,0.755,0.7221424347385317,0.7238570901557932,0.7229760289461782,0.7559808228436259,0.755,0.7554709407507915,0.6240601503759399,0.6335877862595419,0.6287878787878788,0.8202247191011236,0.8141263940520446,0.8171641791044776,0.8013990181333182
3s_0.5,2,RF,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 224, 'clf__max_depth': 18, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}",-0.5344144076707859,50,1338,215,0.8232558139534883,0.8145652173913043,0.8424365770541462,0.8172423049391553,0.8510657229524772,0.8232558139534883,0.8269564348853857,0.69,0.9078947368421053,0.7840909090909091,0.9391304347826087,0.7769784172661871,0.8503937007874016,0.9055282090117379
3s_0.5,2,XGB,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 97, 'clf__max_depth': 5, 'clf__learning_rate': 0.01731481398971459, 'clf__subsample': 0.8796369811324729, 'clf__colsample_bytree': 0.7173860705356649, 'clf__min_child_weight': 9, 'clf__gamma': 3.521861145223557, 'clf__reg_alpha': 0.3094829032992514, 'clf__reg_lambda': 0.7027731053216761}",-0.548213443947972,50,1338,215,0.8418604651162791,0.8286442764199051,0.8538432411965164,0.8346153846153846,0.8594820500447778,0.8418604651162791,0.8447584973166369,0.723404255319149,0.8947368421052632,0.8,0.9338842975206612,0.8129496402877698,0.8692307692307693,0.8820522529344945
3s_0.5,2,DT,"{'selector__k': 31, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 1, 'clf__min_samples_split': 10, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': None}",-0.58128051773968,50,1338,215,0.6744186046511628,0.7293838421444527,0.733292313517607,0.6743552016617622,0.7901348941107206,0.6744186046511628,0.6756866644391754,0.5220588235294118,0.9342105263157895,0.6698113207547169,0.9367088607594937,0.5323741007194245,0.6788990825688074,0.7332923135176069
3s_0.5,3,RF,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__n_estimators': 322, 'clf__max_depth': 18, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 1, 'clf__max_features': 'log2', 'clf__bootstrap': False, 'clf__class_weight': None}",-0.5190099768308575,50,1205,348,0.8103448275862069,0.8073412698412699,0.819162087912088,0.8078055964653903,0.8243614303959133,0.8103448275862069,0.8121222893707785,0.7202380952380952,0.8642857142857143,0.7857142857142857,0.8944444444444445,0.7740384615384616,0.8298969072164949,0.870467032967033
3s_0.5,3,XGB,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__n_estimators': 98, 'clf__max_depth': 3, 'clf__learning_rate': 0.08710745900492396, 'clf__subsample': 0.7257423924305306, 'clf__colsample_bytree': 0.8034282764658811, 'clf__min_child_weight': 10, 'clf__gamma': 1.2464611457443748, 'clf__reg_alpha': 0.8207658460712595, 'clf__reg_lambda': 1.5111022770860973}",-0.5142481739834952,50,1205,348,0.8304597701149425,0.8249742584780948,0.835989010989011,0.8273098111779301,0.8393209812206196,0.8304597701149425,0.8318671985761609,0.7515527950310559,0.8642857142857143,0.8039867109634552,0.8983957219251337,0.8076923076923077,0.850632911392405,0.8693681318681319
3s_0.5,3,DT,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 5, 'clf__min_samples_split': 15, 'clf__min_samples_leaf': 4, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",-0.5832150310979753,50,1205,348,0.6954022988505747,0.7378551136363636,0.7300137362637362,0.6950396825396825,0.7692332810867294,0.6954022988505747,0.6929848567779603,0.5772727272727273,0.9071428571428571,0.7055555555555556,0.8984375,0.5528846153846154,0.6845238095238095,0.7413804945054945
3s_0.5,4,RF,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 486, 'clf__max_depth': 9, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 4, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.45640252525583297,50,1317,236,0.7542372881355932,0.770287420679358,0.760936936936937,0.753102453102453,0.7751722436274603,0.7542372881355932,0.7521094724484556,0.8526315789473684,0.648,0.7363636363636363,0.6879432624113475,0.8738738738738738,0.7698412698412699,0.7943063063063063
3s_0.5,4,XGB,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 142, 'clf__max_depth': 9, 'clf__learning_rate': 0.16910653737514855, 'clf__subsample': 0.7822373642425324, 'clf__colsample_bytree': 0.7176432023878876, 'clf__min_child_weight': 2, 'clf__gamma': 4.393135032915165, 'clf__reg_alpha': 1.7249617983611414, 'clf__reg_lambda': 1.1544520612996427}",-0.469946625935817,50,1317,236,0.7372881355932204,0.7575596816976127,0.744936936936937,0.7353877314814814,0.7628152677246774,0.7372881355932204,0.7340574486032643,0.8461538461538461,0.616,0.7129629629629629,0.6689655172413793,0.8738738738738738,0.7578125,0.8002162162162163
3s_0.5,4,DT,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",-0.5240202978051984,50,1317,236,0.6567796610169492,0.6665927240461402,0.6623783783783783,0.6557350478145767,0.6700272961063571,0.6567796610169492,0.6546100797504832,0.7244897959183674,0.568,0.6367713004484304,0.6086956521739131,0.7567567567567568,0.6746987951807228,0.6952072072072071
3s_0.5,5,RF,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 207, 'clf__max_depth': 19, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 1, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.51064356615663,50,1199,354,0.807909604519774,0.810392156862745,0.8043450397334017,0.8056703694135883,0.809380746648942,0.807909604519774,0.8069667686855905,0.8266666666666667,0.7469879518072289,0.7848101265822784,0.7941176470588235,0.8617021276595744,0.826530612244898,0.897526275314022
3s_0.5,5,XGB,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 498, 'clf__max_depth': 9, 'clf__learning_rate': 0.01873462157305082, 'clf__subsample': 0.9784291496193434, 'clf__colsample_bytree': 0.6788531587735337, 'clf__min_child_weight': 3, 'clf__gamma': 4.843410159000081, 'clf__reg_alpha': 0.5000817019110103, 'clf__reg_lambda': 1.1897704287065096}",-0.49900599539341006,50,1199,354,0.7994350282485876,0.7997510427107246,0.7970712637785183,0.7978850870491738,0.7995772347565492,0.7994350282485876,0.7989850453197255,0.802547770700637,0.7590361445783133,0.7801857585139319,0.7969543147208121,0.8351063829787234,0.8155844155844156,0.8873365803640092
3s_0.5,5,DT,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 20, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__splitter': 'best', 'clf__class_weight': 'balanced'}",-0.5785972498020394,50,1199,354,0.692090395480226,0.7905348330591739,0.7094014355293514,0.6741790301198207,0.8020549268184126,0.692090395480226,0.6694314393014,0.6051660516605166,0.9879518072289156,0.7505720823798627,0.9759036144578314,0.4308510638297872,0.5977859778597786,0.7602537810817739
3s_0.8,1,RF,"{'selector__k': 'all', 'selector__score_func': 'f_classif', 'clf__n_estimators': 372, 'clf__max_depth': 4, 'clf__min_samples_split': 8, 'clf__min_samples_leaf': 8, 'clf__max_features': 'sqrt', 'clf__bootstrap': True, 'clf__class_weight': 'balanced'}",-0.5662565030415329,50,2857,992,0.7893145161290323,0.7640555769705527,0.7790762611004303,0.7697744582990484,0.7981448769730537,0.7893145161290323,0.792221860373632,0.6621983914209115,0.7484848484848485,0.7027027027027027,0.8659127625201939,0.8096676737160121,0.8368462138953943,0.8389911196557722
3s_0.8,1,XGB,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 211, 'clf__max_depth': 3, 'clf__learning_rate': 0.01189033809355637, 'clf__subsample': 0.6857348449354894, 'clf__colsample_bytree': 0.840961234385666, 'clf__min_child_weight': 10, 'clf__gamma': 0.6466472781234123, 'clf__reg_alpha': 1.9929638090390496, 'clf__reg_lambda': 1.7218061543457859}",-0.5548476338052422,50,2857,992,0.7721774193548387,0.7437912718920472,0.7487594983063262,0.7460846716651188,0.774791932936938,0.7721774193548387,0.7733261566745119,0.6511627906976745,0.6787878787878788,0.6646884272997032,0.8364197530864198,0.8187311178247734,0.8274809160305343,0.8442827062162409
3s_0.8,1,DT,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 2, 'clf__min_samples_split': 7, 'clf__min_samples_leaf': 7, 'clf__max_features': None, 'clf__splitter': 'random', 'clf__class_weight': None}",-0.6256597239954745,50,2857,992,0.7217741935483871,0.7055006587615283,0.7284720314931796,0.7071054151779028,0.7537400654511454,0.7217741935483871,0.7290425071553839,0.5613636363636364,0.7484848484848485,0.6415584415584416,0.8496376811594203,0.7084592145015106,0.7726523887973641,0.7488304495102078
3s_0.8,2,RF,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 408, 'clf__max_depth': 12, 'clf__min_samples_split': 12, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__bootstrap': True, 'clf__class_weight': None}",-0.5319978270396563,50,3317,532,0.8421052631578947,0.8315935282105473,0.8549069955828633,0.8363220815752461,0.8600141449200421,0.8421052631578947,0.8447655266859131,0.7280334728033473,0.9015544041450777,0.8055555555555556,0.9351535836177475,0.8082595870206489,0.8670886075949367,0.9006220673422287
3s_0.8,2,XGB,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 131, 'clf__max_depth': 9, 'clf__learning_rate': 0.014163226453370564, 'clf__subsample': 0.7908554924445647, 'clf__colsample_bytree': 0.6961179071689347, 'clf__min_child_weight': 5, 'clf__gamma': 3.718258406190352, 'clf__reg_alpha': 0.6068436434917851, 'clf__reg_lambda': 1.5199550783325406}",-0.511372989475568,50,3317,532,0.8176691729323309,0.8084301001821493,0.8312699649991594,0.8116635462173221,0.8390870233986605,0.8176691729323309,0.8208932462214409,0.6967213114754098,0.8808290155440415,0.7780320366132724,0.9201388888888888,0.7817109144542773,0.8452950558213717,0.8806150366056826
3s_0.8,2,DT,"{'selector__k': 31, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 4, 'clf__min_samples_split': 17, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",-0.6085236114635028,50,3317,532,0.7424812030075187,0.7225908656145386,0.727643021993978,0.7247572687208033,0.7460101338353057,0.7424812030075187,0.7439253754308808,0.6372549019607843,0.6735751295336787,0.654911838790932,0.8079268292682927,0.7817109144542773,0.7946026986506747,0.79127118773595
3s_0.8,3,RF,"{'selector__k': 73, 'selector__score_func': 'f_classif', 'clf__n_estimators': 300, 'clf__max_depth': 19, 'clf__min_samples_split': 2, 'clf__min_samples_leaf': 6, 'clf__max_features': 'log2', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.5476808652546986,50,2989,860,0.8,0.8011629479377957,0.8127756149900849,0.7983411404795533,0.8204678837052062,0.8,0.8018715338179399,0.7011494252873564,0.8789625360230547,0.7800511508951407,0.9011764705882352,0.746588693957115,0.8166311300639659,0.8791085944127048
3s_0.8,3,XGB,"{'selector__k': 10, 'selector__score_func': 'f_classif', 'clf__n_estimators': 257, 'clf__max_depth': 5, 'clf__learning_rate': 0.012145375272472819, 'clf__subsample': 0.8727769394544769, 'clf__colsample_bytree': 0.6813376195001218, 'clf__min_child_weight': 9, 'clf__gamma': 3.434619138166932, 'clf__reg_alpha': 0.6177506176393193, 'clf__reg_lambda': 1.1200698137275773}",-0.5443251296892495,50,2989,860,0.7069767441860465,0.7222487657270266,0.7273426923055317,0.7066197373764722,0.7461653277629011,0.7069767441860465,0.7085951750561168,0.598343685300207,0.8328530259365994,0.6963855421686747,0.8461538461538461,0.621832358674464,0.7168539325842697,0.7936756717281517
3s_0.8,3,DT,"{'selector__k': 42, 'selector__score_func': 'f_classif', 'clf__criterion': 'entropy', 'clf__max_depth': 3, 'clf__min_samples_split': 3, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'random', 'clf__class_weight': None}",-0.5590368450945161,50,2989,860,0.6744186046511628,0.716723808633791,0.7084449837369601,0.6739089220035643,0.7467351926556556,0.6744186046511628,0.6714204714299948,0.5612431444241316,0.8847262247838616,0.6868008948545862,0.8722044728434505,0.5321637426900585,0.6610169491525424,0.7240282903865491
3s_0.8,4,RF,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 300, 'clf__max_depth': 12, 'clf__min_samples_split': 11, 'clf__min_samples_leaf': 7, 'clf__max_features': 'log2', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.4605576434463308,50,3265,584,0.7397260273972602,0.7614481916114464,0.7500442556204638,0.7383728469872558,0.7691344958718506,0.7397260273972602,0.736890792252489,0.8590308370044053,0.6190476190476191,0.7195571955719557,0.6638655462184874,0.8810408921933085,0.7571884984025559,0.8097952439959875
3s_0.8,4,XGB,"{'selector__k': 94, 'selector__score_func': 'f_classif', 'clf__n_estimators': 168, 'clf__max_depth': 10, 'clf__learning_rate': 0.02624948962468241, 'clf__subsample': 0.6357895956642512, 'clf__colsample_bytree': 0.6899948875861828, 'clf__min_child_weight': 10, 'clf__gamma': 2.3337637289358573, 'clf__reg_alpha': 1.7005254573736048, 'clf__reg_lambda': 1.715837741239394}",-0.4769050509140211,50,3265,584,0.7517123287671232,0.7783466533466533,0.7630554080368207,0.7499520160635456,0.7868548403651142,0.7517123287671232,0.7482994776071255,0.8863636363636364,0.6190476190476191,0.7289719626168224,0.6703296703296703,0.9070631970260223,0.7709320695102686,0.8210538738419779
3s_0.8,4,DT,"{'selector__k': 52, 'selector__score_func': 'f_classif', 'clf__criterion': 'gini', 'clf__max_depth': 3, 'clf__min_samples_split': 18, 'clf__min_samples_leaf': 8, 'clf__max_features': 'log2', 'clf__splitter': 'best', 'clf__class_weight': None}",-0.543583500544211,50,3265,584,0.6934931506849316,0.6950706871448029,0.6960582994040243,0.693341195176114,0.6986990210025074,0.6934931506849316,0.6938788838996218,0.7411347517730497,0.6634920634920635,0.7001675041876047,0.6490066225165563,0.7286245353159851,0.6865148861646234,0.7237269133179913
3s_0.8,5,RF,"{'selector__k': 84, 'selector__score_func': 'f_classif', 'clf__n_estimators': 240, 'clf__max_depth': 11, 'clf__min_samples_split': 19, 'clf__min_samples_leaf': 10, 'clf__max_features': 'sqrt', 'clf__bootstrap': False, 'clf__class_weight': 'balanced'}",-0.4778137536057649,50,2968,881,0.8286038592508513,0.8284890635503387,0.8279667317163832,0.8281752720462399,0.8285723467056125,0.8286038592508513,0.828535674922845,0.8265060240963855,0.8127962085308057,0.8195937873357229,0.8304721030042919,0.8431372549019608,0.8367567567567568,0.9044595194581255
